Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle
t452,722.4207952661328,0.0,0.0
t453,722.4207952661328,0.0,0.0
t454,722.4207952661328,0.0,0.0
t455,0.0,0.0,0.0
t456,0.0,0.0,0.0
t457,0.0,0.0,0.0
t458,0.0,0.0,0.0
t459,0.0,0.0,0.0
t460,0.0,0.0,0.0
t461,0.0,0.0,0.0
t462,0.0,0.0,0.0
t463,0.0,0.0,0.0
t464,0.0,0.0,0.0
t465,0.0,0.0,0.0
t466,0.0,0.0,0.0
t467,0.0,0.0,0.0
t468,0.0,0.0,0.0
t469,0.0,0.0,0.0
t470,0.0,0.0,0.0
t471,0.0,0.0,0.0
t472,0.0,0.0,0.0
t473,0.0,0.0,0.0
t474,0.0,0.0,0.0
t475,0.0,0.0,0.0
t476,0.0,0.0,0.0
t477,0.0,0.0,0.0
t478,0.0,0.0,0.0
t479,0.0,0.0,0.0
t480,0.0,0.0,0.0
t481,0.0,0.0,0.0
t482,0.0,0.0,0.0
t483,0.0,0.0,0.0
t484,0.0,0.0,0.0
t485,0.0,0.0,0.0
t486,0.0,0.0,0.0
t487,0.0,0.0,0.0
t488,0.0,0.0,0.0
t489,0.0,0.0,0.0
t490,0.0,0.0,0.0
t491,0.0,0.0,0.0
t492,0.0,0.0,0.0
t493,0.0,0.0,0.0
t494,0.0,0.0,0.0
t495,0.0,0.0,0.0
t496,0.0,0.0,0.0
t497,0.0,0.0,0.0
t498,0.0,0.0,0.0
t499,0.0,0.0,0.0
t500,0.0,0.0,0.0
t501,0.0,0.0,0.0
t502,0.0,0.0,0.0
t503,0.0,0.0,0.0
t504,0.0,0.0,0.0
t505,0.0,0.0,0.0
t506,0.0,0.0,0.0
t507,0.0,0.0,0.0
t508,0.0,0.0,0.0
t509,0.0,0.0,0.0
t510,0.0,0.0,0.0
t511,0.0,0.0,0.0
t512,0.0,0.0,0.0
t513,0.0,0.0,0.0
t514,0.0,0.0,0.0
t515,0.0,0.0,0.0
t516,0.0,0.0,0.0
