Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,Total
t273,0.31915606278801134,-0.0,-0.0,0.31915606278801134
t274,0.31915606278801134,-0.0,-0.0,0.31915606278801134
t275,0.31915606278801134,-0.0,-0.0,0.31915606278801134
t276,0.31915606278801134,-0.0,-0.0,0.31915606278801134
t277,0.31915606278801134,-0.0,-0.0,0.31915606278801134
t278,0.31915606278801134,-0.0,-0.0,0.31915606278801134
t279,0.31915606278801134,-0.0,-0.0,0.31915606278801134
t280,0.31915606278801134,-0.0,-0.0,0.31915606278801134
t281,1.1501838840095906,-0.0,-0.0,1.1501838840095906
t282,1.1501838840095906,-0.0,-0.0,1.1501838840095906
t283,1.1501838840095906,-0.0,-0.0,1.1501838840095906
t284,0.8310278212215794,-0.0,-0.0,0.8310278212215794
t285,0.8310278212215794,-0.0,-0.0,0.8310278212215794
t286,0.8310278212215794,-0.0,-0.0,0.8310278212215794
t287,-0.0,-0.0,-0.0,0.0
t288,-0.0,-0.0,-0.0,0.0
t289,-0.0,-0.0,-0.0,0.0
t290,-0.0,-0.0,-0.0,0.0
t291,-0.0,-0.0,-0.0,0.0
t292,-0.0,-0.0,-0.0,0.0
t293,-0.0,-0.0,-0.0,0.0
t294,-0.0,-0.0,-0.0,0.0
t295,-0.0,-0.0,-0.0,0.0
t296,-0.0,-0.0,-0.0,0.0
t297,-0.0,-0.0,-0.0,0.0
t298,-0.0,-0.0,-0.0,0.0
t299,-0.0,-0.0,-0.0,0.0
t300,-0.0,-0.0,-0.0,0.0
t301,-0.0,-0.0,0.0,0.0
t302,-0.0,-0.0,-0.0,0.0
t303,-0.0,-0.0,-0.0,0.0
t304,-0.0,-0.0,-0.0,0.0
t305,-0.0,-0.0,-0.0,0.0
t306,-0.0,-0.0,-0.0,0.0
t307,-0.0,-0.0,-0.0,0.0
t308,-0.0,-0.0,-0.0,0.0
t309,-0.0,-0.0,-0.0,0.0
t310,-0.0,-0.0,-0.0,0.0
t311,-0.0,-0.0,-0.0,0.0
t312,-0.0,-0.0,-0.0,0.0
t313,-0.0,-0.0,-0.0,0.0
t314,-0.0,-0.0,-0.0,0.0
t315,-0.0,-0.0,-0.0,0.0
t316,-0.0,-0.0,-0.0,0.0
t317,-0.0,-0.0,-0.0,0.0
t318,-0.0,-0.0,-0.0,0.0
t319,-0.0,-0.0,-0.0,0.0
t320,-0.0,-0.0,-0.0,0.0
t321,-0.0,-0.0,-0.0,0.0
t322,-0.0,-0.0,-0.0,0.0
t323,-0.0,-0.0,-0.0,0.0
t324,-0.0,-0.0,-0.0,0.0
t325,-0.0,-0.0,-0.0,0.0
t326,-0.0,-0.0,-0.0,0.0
t327,-0.0,-0.0,-0.0,0.0
t328,-0.0,-0.0,-0.0,0.0
t329,-0.0,-0.0,-0.0,0.0
t330,-0.0,-0.0,-0.0,0.0
t331,-0.0,-0.0,-0.0,0.0
t332,-0.0,-0.0,-0.0,0.0
t333,-0.0,-0.0,-0.0,0.0
t334,-0.0,-0.0,-0.0,0.0
t335,-0.0,-0.0,-0.0,0.0
t336,-0.0,-0.0,-0.0,0.0
t337,-0.0,-0.0,-0.0,0.0
t338,-0.0,-0.0,-0.0,0.0
t339,-0.0,-0.0,-0.0,0.0
t340,-0.0,-0.0,-0.0,0.0
t341,-0.0,-0.0,-0.0,0.0
t342,-0.0,-0.0,-0.0,0.0
t343,-0.0,-0.0,-0.0,0.0
t344,-0.0,-0.0,-0.0,0.0
t345,-0.0,-0.0,-0.0,0.0
t346,-0.0,-0.0,-0.0,0.0
t347,-0.0,-0.0,-0.0,0.0
t348,-0.0,-0.0,-0.0,0.0
t349,-0.0,-0.0,0.0,0.0
t350,-0.0,-0.0,-0.0,0.0
t351,-0.0,-0.0,-0.0,0.0
t352,-0.0,-0.0,-0.0,0.0
t353,0.6341838840095902,-0.0,-0.0,0.6341838840095902
t354,0.6341838840095902,-0.0,-0.0,0.6341838840095902
t355,0.6341838840095902,-0.0,-0.0,0.6341838840095902
t356,0.6341838840095902,-0.0,-0.0,0.6341838840095902
t357,0.6341838840095902,-0.0,-0.0,0.6341838840095902
t358,0.6341838840095902,-0.0,-0.0,0.6341838840095902
t359,-0.0,-0.0,-0.0,0.0
t360,-0.0,-0.0,-0.0,0.0
t361,-0.0,-0.0,-0.0,0.0
t362,-0.0,-0.0,-0.0,0.0
t363,-0.0,-0.0,-0.0,0.0
t364,-0.0,-0.0,-0.0,0.0
t365,-0.0,-0.0,-0.0,0.0
t366,-0.0,-0.0,-0.0,0.0
t367,-0.0,-0.0,-0.0,0.0
t368,-0.0,-0.0,-0.0,0.0
t369,-0.0,-0.0,-0.0,0.0
t370,-0.0,-0.0,-0.0,0.0
t371,-0.0,-0.0,-0.0,0.0
t372,-0.0,-0.0,-0.0,0.0
t373,-0.0,-0.0,-0.0,0.0
t374,-0.0,-0.0,-0.0,0.0
t375,-0.0,-0.0,-0.0,0.0
t376,-0.0,-0.0,-0.0,0.0
t377,2.586183884009591,-0.0,-0.0,2.586183884009591
t378,2.586183884009591,-0.0,-0.0,2.586183884009591
t379,2.586183884009591,-0.0,-0.0,2.586183884009591
t380,2.586183884009591,-0.0,-0.0,2.586183884009591
t381,2.586183884009591,-0.0,-0.0,2.586183884009591
t382,2.586183884009591,-0.0,-0.0,2.586183884009591
t383,-0.0,-0.0,-0.0,0.0
t384,-0.0,-0.0,-0.0,0.0
t385,-0.0,-0.0,-0.0,0.0
t386,-0.0,-0.0,-0.0,0.0
t387,-0.0,-0.0,-0.0,0.0
t388,0.0,-0.0,-0.0,0.0
t389,-0.0,-0.0,-0.0,0.0
t390,-0.0,-0.0,-0.0,0.0
t391,-0.0,-0.0,-0.0,0.0
t392,-0.0,-0.0,-0.0,0.0
t393,-0.0,-0.0,-0.0,0.0
t394,-0.0,-0.0,0.0,0.0
t395,-0.0,-0.0,-0.0,0.0
t396,-0.0,-0.0,-0.0,0.0
t397,0.0,-0.0,-0.0,0.0
t398,-0.0,-0.0,-0.0,0.0
t399,-0.0,-0.0,-0.0,0.0
t400,-0.0,-0.0,-0.0,0.0
t401,-0.0,-0.0,-0.0,0.0
t402,-0.0,-0.0,-0.0,0.0
t403,-0.0,-0.0,-0.0,0.0
t404,-0.0,-0.0,-0.0,0.0
t405,-0.0,-0.0,-0.0,0.0
t406,-0.0,-0.0,-0.0,0.0
t407,-0.0,-0.0,-0.0,0.0
t408,-0.0,-0.0,-0.0,0.0
t409,-0.0,-0.0,-0.0,0.0
t410,-0.0,-0.0,-0.0,0.0
t411,-0.0,-0.0,-0.0,0.0
t412,-0.0,-0.0,-0.0,0.0
t413,-0.0,-0.0,-0.0,0.0
t414,-0.0,-0.0,-0.0,0.0
t415,-0.0,-0.0,-0.0,0.0
t416,-0.0,-0.0,-0.0,0.0
t417,-0.0,-0.0,-0.0,0.0
t418,-0.0,-0.0,-0.0,0.0
t419,-0.0,-0.0,-0.0,0.0
t420,-0.0,-0.0,-0.0,0.0
t421,-0.0,-0.0,-0.0,0.0
t422,-0.0,-0.0,-0.0,0.0
t423,1.1102230246251565e-16,-0.0,-0.0,1.1102230246251565e-16
t424,-0.0,-0.0,-0.0,0.0
t425,0.25056879966549694,-0.0,-0.0,0.25056879966549694
t426,1.0701838840095912,-0.0,-0.0,1.0701838840095912
t427,1.0701838840095912,-0.0,-0.0,1.0701838840095912
t428,1.0701838840095912,-0.0,-0.0,1.0701838840095912
t429,1.0701838840095912,-0.0,-0.0,1.0701838840095912
t430,1.0701838840095912,-0.0,-0.0,1.0701838840095912
t431,0.8196150843440942,-0.0,-0.0,0.8196150843440942
t432,-0.0,-0.0,-0.0,0.0
t433,-0.0,-0.0,-0.0,0.0
t434,-0.0,-0.0,-0.0,0.0
t435,-0.0,-0.0,-0.0,0.0
t436,-0.0,-0.0,-0.0,0.0
t437,-0.0,-0.0,-0.0,0.0
t438,-0.0,-0.0,-0.0,0.0
t439,0.24550466368308424,-0.0,-0.0,0.24550466368308424
t440,0.3191560627880095,-0.0,-0.0,0.3191560627880095
t441,0.31915606278800956,-0.0,-0.0,0.31915606278800956
t442,0.31915606278800956,-0.0,-0.0,0.31915606278800956
t443,0.31915606278800956,-0.0,-0.0,0.31915606278800956
t444,0.31915606278800956,-0.0,-0.0,0.31915606278800956
t445,0.31915606278800956,-0.0,-0.0,0.31915606278800956
t446,0.31915606278800956,-0.0,-0.0,0.31915606278800956
t447,0.31915606278800956,-0.0,-0.0,0.31915606278800956
t448,0.31915606278800956,-0.0,-0.0,0.31915606278800956
t449,1.1501838840095908,-0.0,-0.0,1.1501838840095908
t450,1.1501838840095908,-0.0,-0.0,1.1501838840095908
t451,1.1501838840095908,-0.0,-0.0,1.1501838840095908
t452,0.8310278212215813,-0.0,-0.0,0.8310278212215813
t453,0.8310278212215813,-0.0,-0.0,0.8310278212215813
t454,0.8310278212215813,-0.0,-0.0,0.8310278212215813
t455,-0.0,-0.0,-0.0,0.0
t456,-0.0,-0.0,-0.0,0.0
t457,-0.0,-0.0,-0.0,0.0
t458,-0.0,-0.0,-0.0,0.0
t459,-0.0,-0.0,-0.0,0.0
t460,-0.0,-0.0,-0.0,0.0
t461,-0.0,-0.0,-0.0,0.0
t462,-0.0,-0.0,-0.0,0.0
t463,-0.0,-0.0,-0.0,0.0
t464,-0.0,-0.0,-0.0,0.0
t465,-0.0,-0.0,-0.0,0.0
t466,-0.0,-0.0,-0.0,0.0
t467,-0.0,-0.0,-0.0,0.0
t468,-0.0,-0.0,-0.0,0.0
t469,-0.0,-0.0,-0.0,0.0
t470,-0.0,-0.0,-0.0,0.0
t471,-0.0,-0.0,-0.0,0.0
t472,-0.0,-0.0,-0.0,0.0
t473,-0.0,-0.0,-0.0,0.0
t474,-0.0,-0.0,-0.0,0.0
t475,-0.0,-0.0,-0.0,0.0
t476,-0.0,-0.0,-0.0,0.0
t477,-0.0,-0.0,-0.0,0.0
t478,-0.0,-0.0,-0.0,0.0
t479,-0.0,-0.0,-0.0,0.0
t480,-0.0,-0.0,-0.0,0.0
t481,-0.0,-0.0,0.0,0.0
t482,-0.0,-0.0,-0.0,0.0
t483,-0.0,-0.0,-0.0,0.0
t484,-0.0,-0.0,-0.0,0.0
t485,-0.0,-0.0,-0.0,0.0
t486,-0.0,-0.0,-0.0,0.0
t487,-0.0,-0.0,-0.0,0.0
t488,-0.0,-0.0,-0.0,0.0
t489,-0.0,-0.0,-0.0,0.0
t490,-0.0,-0.0,-0.0,0.0
t491,-0.0,-0.0,-0.0,0.0
t492,-0.0,-0.0,-0.0,0.0
t493,-0.0,-0.0,-0.0,0.0
t494,-0.0,-0.0,-0.0,0.0
t495,-0.0,-0.0,-0.0,0.0
t496,-0.0,-0.0,-0.0,0.0
t497,-0.0,-0.0,-0.0,0.0
t498,-0.0,-0.0,-0.0,0.0
t499,-0.0,-0.0,-0.0,0.0
t500,-0.0,-0.0,-0.0,0.0
t501,-0.0,-0.0,-0.0,0.0
t502,-0.0,-0.0,-0.0,0.0
t503,-0.0,-0.0,-0.0,0.0
t504,-0.0,-0.0,-0.0,0.0
t505,-0.0,-0.0,-0.0,0.0
t506,-0.0,-0.0,-0.0,0.0
t507,-0.0,-0.0,-0.0,0.0
t508,-0.0,-0.0,-0.0,0.0
t509,-0.0,-0.0,-0.0,0.0
t510,-0.0,-0.0,-0.0,0.0
t511,-0.0,-0.0,-0.0,0.0
t512,-0.0,-0.0,-0.0,0.0
t513,-0.0,-0.0,-0.0,0.0
t514,-0.0,-0.0,-0.0,0.0
t515,-0.0,-0.0,-0.0,0.0
t516,-0.0,-0.0,-0.0,0.0
t517,-0.0,-0.0,-0.0,0.0
t518,-0.0,-0.0,-0.0,0.0
t519,-0.0,-0.0,-0.0,0.0
t520,-0.0,-0.0,-0.0,0.0
t521,0.6341838840095911,-0.0,-0.0,0.6341838840095911
t522,0.6341838840095911,-0.0,-0.0,0.6341838840095911
t523,0.6341838840095911,-0.0,-0.0,0.6341838840095911
t524,0.6341838840095911,-0.0,-0.0,0.6341838840095911
t525,0.6341838840095911,-0.0,-0.0,0.6341838840095911
t526,0.6341838840095911,-0.0,-0.0,0.6341838840095911
t527,-0.0,-0.0,-0.0,0.0
t528,-0.0,-0.0,-0.0,0.0
t529,-0.0,-0.0,-0.0,0.0
t530,-0.0,-0.0,-0.0,0.0
t531,-0.0,-0.0,-0.0,0.0
t532,-0.0,0.0,-0.0,0.0
t533,-0.0,-0.0,-0.0,0.0
t534,-0.0,-0.0,-0.0,0.0
t535,-0.0,-0.0,-0.0,0.0
t536,-0.0,-0.0,-0.0,0.0
t537,-0.0,-0.0,-0.0,0.0
t538,-0.0,-0.0,-0.0,0.0
t539,-0.0,-0.0,-0.0,0.0
t540,-0.0,-0.0,-0.0,0.0
t541,-2.697573040818564e-16,-0.0,-0.0,-2.697573040818564e-16
t542,-2.697573040818564e-16,-0.0,-0.0,-2.697573040818564e-16
t543,6.184211156182688e-16,-0.0,-0.0,6.184211156182688e-16
t544,6.184211156182688e-16,-0.0,-0.0,6.184211156182688e-16
t545,1.9893722184689162,-0.0,-0.0,1.9893722184689162
t546,2.586183884009591,-0.0,-0.0,2.586183884009591
t547,2.586183884009591,-0.0,-0.0,2.586183884009591
t548,2.58618388400959,-0.0,-0.0,2.58618388400959
t549,2.58618388400959,-0.0,-0.0,2.58618388400959
t550,2.58618388400959,-0.0,-0.0,2.58618388400959
t551,0.5968116655406747,-0.0,-0.0,0.5968116655406747
t552,-0.0,-0.0,-0.0,0.0
t553,-0.0,-0.0,-0.0,0.0
t554,-0.0,-0.0,-0.0,0.0
t555,-0.0,-0.0,-0.0,0.0
t556,0.0,-0.0,-0.0,0.0
t557,-0.0,-0.0,-0.0,0.0
t558,-0.0,-0.0,-0.0,0.0
t559,-0.0,-0.0,-0.0,0.0
t560,-0.0,-0.0,-0.0,0.0
t561,-0.0,-0.0,-0.0,0.0
t562,-0.0,-0.0,-0.0,0.0
